region,date,dis,id,catg,target
301,16/10/2012,62,123228,11,0
101,26/2/2002,60,123229,11,0
107,4/12/1989,69,12323,11,0
371,29/12/2003,62,123231,11,0
103,26/2/2015,69,123232,11,0
379,16/12/2013,63,123234,11,0
313,3/5/1991,63,123236,11,0
313,27/10/1989,63,123238,11,0
301,18/8/2000,62,123241,11,0
303,16/11/1994,62,123242,11,0
104,22/10/2011,69,123243,11,0
302,15/4/2009,62,123244,11,0
310,21/12/2007,62,123245,11,0
312,2/6/2009,63,123247,11,0
310,30/9/1983,62,123248,11,0
311,17/9/1999,63,123250,11,0
101,3/6/1982,60,123251,11,0
307,16/9/1987,62,123252,11,0
107,19/4/2010,69,123254,11,0
312,29/1/2004,63,12326,11,0
303,25/11/1991,62,123260,11,0
307,16/9/1986,62,123261,11,0
101,22/12/1997,60,123263,11,0
103,4/12/2015,69,123264,11,0
103,29/6/1994,69,123265,11,0
312,5/1/2012,63,123266,11,0
301,11/3/2011,62,123268,11,0
104,4/7/2013,69,123269,11,0
301,7/7/2007,62,12327,11,0
311,17/11/2017,63,123270,11,0
310,23/4/2011,62,123272,11,0
313,2/12/1983,63,123277,11,0
303,17/5/1995,62,123278,11,0
311,16/7/2015,63,123279,11,0
312,13/10/2011,63,12328,11,0
104,7/9/2006,69,123280,11,0
101,16/8/2006,60,123281,11,0
104,7/5/1993,69,123282,11,0
101,6/3/1985,60,123283,11,0
101,21/12/1998,60,123285,11,0
306,19/4/2014,63,123286,11,0
107,10/10/2009,69,123287,11,0
311,15/4/2013,63,123289,11,0
103,16/7/2014,69,12329,12,0
105,9/11/2007,69,123290,11,0
107,26/2/1987,69,123292,11,0
101,22/12/2016,60,123294,11,0
312,30/8/2014,63,123296,11,0
101,18/6/1991,63,123297,11,0
399,26/10/1982,63,123298,11,0
311,27/4/2010,63,1233,11,0
311,19/10/2017,63,12330,11,0
309,28/8/2007,62,123300,11,1
305,29/3/2014,62,123301,11,0
307,4/3/2008,62,123302,11,0
101,6/4/1977,60,123304,11,0
101,27/7/2015,60,123308,11,0
106,23/8/2012,69,12331,11,0
101,31/12/1996,60,123310,11,0
101,3/12/1986,60,123311,11,0
104,17/4/2015,69,123312,11,0
301,16/7/1999,62,123314,12,0
104,13/9/1994,69,123316,11,0
104,29/1/2002,69,123319,11,0
307,8/10/2011,62,123321,11,0
104,27/11/1991,69,123322,11,0
301,22/5/1982,62,123323,11,0
305,6/3/2017,62,123327,11,0
311,28/10/1999,63,123328,11,0
101,20/5/1992,60,123329,11,0
305,17/1/1992,62,12333,11,0
107,22/5/2012,69,123331,11,1
303,14/3/2018,62,123332,51,0
101,24/2/2012,60,123333,11,0
104,15/5/2013,69,123334,11,0
103,21/2/2013,69,123335,11,0
301,9/1/1985,62,123337,11,0
301,31/12/1983,62,123338,11,0
303,6/10/2010,62,123339,11,0
307,12/10/2004,62,12334,11,0
107,28/10/2013,69,123340,11,0
107,17/12/2009,69,123341,11,0
310,24/4/1984,62,123342,11,0
302,22/3/2006,62,123343,11,0
302,31/8/2005,62,123344,11,0
101,29/10/2001,60,123345,11,0
107,13/7/2011,69,123346,11,0
107,9/5/2000,69,123347,11,0
304,19/6/2012,62,123348,11,0
107,13/1/1979,69,123350,11,0
305,30/9/1985,62,123351,11,0
304,16/9/1993,62,123353,11,0
104,25/1/1999,69,123356,11,0
310,18/11/2013,62,123357,11,0
301,4/12/1992,62,123359,11,0
371,22/11/2010,62,12336,11,0
107,11/7/2013,69,123361,11,1
101,3/6/1982,60,123364,11,0
307,10/3/2007,62,123366,11,0
303,27/12/2010,62,123367,11,0
312,24/10/2016,63,123368,11,0
303,6/10/2012,62,123371,11,0
309,6/12/1993,62,123374,11,0
101,11/2/2010,60,123375,11,0
312,12/5/2012,63,123376,11,0
107,15/11/2011,69,123377,11,0
301,24/4/2008,62,123379,11,0
101,1/4/1982,60,123382,11,0
311,8/5/1991,63,123386,11,0
309,10/5/2013,62,123387,11,0
311,30/3/2018,63,123388,11,0
312,27/5/2005,63,123389,11,0
101,13/2/2002,60,123390,11,0
312,6/11/2014,63,123391,11,0
303,27/1/2014,62,123392,11,0
304,23/5/1989,62,123393,11,0
312,15/2/2016,63,123394,11,0
101,7/9/2001,60,123395,11,0
304,13/12/2016,62,123396,11,0
311,16/11/2013,63,123397,11,0
101,20/12/2012,60,123398,11,0
104,17/2/2018,69,123399,11,0
101,4/12/1992,60,1234,11,0
302,30/12/1988,62,12340,11,0
304,17/3/2010,62,123402,11,0
101,19/3/1984,60,123403,11,0
101,21/2/1991,60,123405,11,0
103,19/6/2012,69,123406,11,0
101,22/3/2011,60,123407,11,0
304,27/10/2015,62,123408,11,0
379,11/10/2017,63,12341,11,0
101,13/11/1986,60,123411,11,0
306,17/10/2014,63,123412,11,0
302,11/5/2005,62,123413,11,0
107,21/5/2012,69,123414,11,0
302,28/5/2014,62,123415,11,0
312,1/2/2007,63,123417,11,0
101,5/7/2013,60,123419,11,0
312,10/12/2011,63,12342,11,0
101,31/8/1977,60,123420,11,0
101,13/5/2017,60,123422,11,0
312,31/12/1990,63,123423,11,0
310,28/12/1986,62,123424,11,0
313,22/10/2009,63,123426,11,0
101,1/3/2005,60,123427,12,0
104,29/7/2013,69,123428,11,0
304,22/5/2006,62,123429,11,0
104,21/11/1983,69,12343,11,0
379,11/12/1995,63,123435,11,1
303,24/5/1999,62,123436,11,0
101,19/3/2008,60,12344,12,0
103,24/12/2004,69,123440,11,0
103,13/12/2016,69,123441,11,0
301,7/11/2012,62,123443,11,0
101,27/9/1977,60,123444,11,1
311,28/8/1989,63,123446,11,0
103,27/6/2001,69,123447,11,1
101,25/12/2006,60,123449,11,0
301,23/9/2016,62,123450,11,0
301,13/6/1990,62,123451,11,0
103,12/10/2015,69,123453,11,0
313,30/11/2009,63,123454,11,0
105,27/11/1997,69,123455,11,0
101,4/8/1993,63,123456,11,0
101,3/1/2011,60,123457,11,0
303,27/2/1985,62,123458,11,0
107,10/11/1989,69,123459,11,0
310,28/4/2008,62,12346,11,0
301,8/6/2015,62,123460,11,0
304,3/5/2011,62,123461,11,1
301,26/7/1979,62,123462,11,0
311,30/11/2013,63,123463,11,0
101,8/4/2014,60,123464,11,0
101,18/4/2013,60,123465,11,0
107,31/12/1999,69,123468,11,0
311,7/4/1995,63,12347,11,0
312,26/8/2009,63,123471,11,0
304,15/4/1988,62,123472,11,0
107,19/11/2010,69,123473,11,0
101,7/7/1995,60,123474,11,0
101,16/2/2010,60,123475,11,0
311,23/5/2005,63,123476,11,0
101,26/3/1997,60,123477,11,0
101,25/6/1997,60,123479,11,0
101,3/3/2016,60,123480,11,0
303,10/11/2016,62,123482,11,0
104,18/2/2015,69,123483,11,0
104,18/7/2013,69,123485,11,1
101,10/7/1996,60,123486,11,0
107,25/4/2011,69,123489,11,0
101,29/8/2006,60,12349,11,0
103,11/12/2014,69,123490,11,0
101,28/12/1984,60,123491,11,0
312,6/9/2000,63,123492,11,0
101,31/12/2004,60,123493,11,0
301,10/6/1983,62,123495,12,0
311,6/9/2000,63,123496,11,0
107,14/11/2000,69,123497,11,0
307,17/2/2017,62,123498,11,0
302,14/11/2013,62,123499,11,0
306,11/6/1979,63,1235,11,0
107,22/12/2016,69,12350,11,0
311,25/6/1993,63,123500,11,0
104,24/11/2015,69,123503,11,0
101,14/5/2012,60,123505,11,1
103,28/4/1986,69,123508,11,0
302,18/11/2008,62,123509,11,0
107,1/8/2013,69,12351,11,1
101,4/5/2017,60,123512,11,0
101,7/4/1981,60,123515,11,0
104,15/12/1989,69,123516,11,0
308,31/12/1995,63,123517,11,0
103,19/7/2013,69,123519,11,1
302,21/12/2007,62,12352,11,0
301,5/11/1984,62,123521,11,0
103,31/10/1995,69,123522,11,0
107,3/11/2016,69,123524,11,0
311,26/4/2012,63,123525,11,0
303,12/5/1987,62,123526,11,0
101,13/5/2014,60,123528,11,0
306,15/11/2013,63,123530,11,0
303,9/11/2007,62,123531,11,0
104,14/12/2016,69,123532,11,0
101,25/1/2010,60,123533,11,0
372,23/3/1993,63,123535,11,1
104,28/10/2005,69,123536,11,0
301,1/9/2015,62,123537,11,0
311,31/3/2015,63,123539,11,0
302,1/9/2012,62,123540,11,0
101,1/11/2013,60,123543,11,0
101,21/10/1986,60,123545,11,0
301,11/3/2011,62,123546,11,0
311,13/12/2017,63,123547,11,0
101,7/2/2010,60,123548,11,0
107,21/10/1994,69,123549,11,0
103,5/9/2011,69,123550,11,0
107,3/11/2017,69,123551,11,0
310,28/6/1988,62,123553,11,0
101,26/3/1980,60,123555,11,0
371,21/7/2003,62,123556,11,0
101,12/12/1978,60,123558,11,0
103,27/11/1990,69,123559,11,0
303,7/9/2001,62,123561,11,0
101,4/2/2009,60,123562,11,0
101,28/12/2015,60,123563,51,0
101,9/8/1990,60,123564,11,0
301,10/3/2000,62,123565,11,0
101,19/8/1980,60,123566,11,0
302,12/5/1979,62,123567,11,0
101,30/8/2016,60,123568,11,0
101,30/11/2007,60,123569,11,0
304,15/2/1985,62,123570,11,0
101,7/12/1995,60,123571,11,0
303,23/8/2002,62,123572,11,0
312,19/4/2017,63,123573,11,0
101,27/11/1981,60,123574,11,0
312,18/1/2018,63,123576,11,0
101,25/3/2014,60,123577,11,0
105,6/7/2007,69,123578,11,0
301,26/2/2007,62,123581,11,0
301,30/4/1985,62,123582,11,0
103,7/3/2017,69,123583,11,0
101,30/6/2000,60,123584,11,0
311,26/1/2000,63,123585,11,0
301,30/10/2010,62,123586,11,0
104,6/8/2018,69,123587,11,0
306,23/5/2018,63,123588,11,0
101,6/3/1985,60,12359,11,0
307,22/12/1989,62,123591,11,0
101,25/10/2011,60,123593,11,0
310,12/4/2017,62,123596,11,0
303,19/10/2009,62,123597,11,0
104,17/3/2012,69,123599,11,0
302,10/8/1978,62,12360,11,0
101,24/7/2017,60,123600,11,0
303,10/6/2013,62,123603,11,0
306,28/9/2007,63,123604,11,0
101,16/10/2017,60,123605,11,0
107,28/7/1995,69,123606,11,0
101,29/12/1993,60,123607,11,0
307,9/12/1987,62,123608,11,0
311,16/2/2013,63,123609,11,0
301,10/10/2012,62,12361,11,0
311,27/8/2008,63,123613,11,0
312,2/11/1981,63,123614,11,0
310,16/10/1997,62,123616,11,0
104,5/7/1999,69,123619,11,0
304,26/12/2014,62,12362,11,0
107,27/11/2014,69,123621,11,0
379,6/5/1994,63,123624,11,0
305,15/7/1991,62,123629,11,0
306,7/4/2010,63,12363,11,0
101,17/8/1995,60,123630,11,0
301,17/12/2012,62,123632,11,0
101,30/9/2003,60,123634,11,0
302,15/2/2017,62,123635,11,0
311,18/8/2015,63,123636,11,0
103,15/6/2016,69,123637,11,0
101,25/2/1988,60,123638,11,0
104,25/5/1982,69,123639,11,0
306,26/3/2009,63,123640,11,0
101,21/11/1988,60,123641,11,0
311,8/11/1995,63,123642,11,0
301,17/1/2018,62,123643,11,0
103,19/6/2017,69,123644,11,1
311,7/9/2016,63,123645,11,0
303,5/2/2009,62,123646,11,0
310,9/3/2015,62,123647,11,0
105,24/11/2009,69,123648,11,0
101,14/2/2002,60,123649,11,0
301,12/11/1987,62,12365,11,0
101,12/10/2008,60,123651,11,0
313,21/2/2014,63,123653,11,0
309,1/7/2008,62,123654,11,0
101,27/12/2016,60,123656,11,0
301,23/6/2009,62,123657,11,0
307,25/10/2014,62,123658,11,0
101,22/12/2008,60,123659,11,0
101,14/5/1979,60,12366,11,0
101,14/10/2010,60,123660,11,0
107,10/10/2009,69,123661,11,0
101,23/5/2001,60,123663,11,0
101,27/6/1989,60,123665,11,0
104,8/9/2017,69,123666,11,0
309,23/9/2009,62,123667,11,0
309,25/4/2009,62,123668,11,0
303,24/1/2006,62,123669,11,0
104,26/4/2007,69,12367,11,0
310,23/7/1987,62,123670,11,0
301,11/12/1986,62,123671,11,0
103,25/2/2014,69,123672,11,0
101,12/8/2003,60,123673,11,0
104,6/1/2011,69,123674,11,0
101,23/6/2009,60,123675,11,0
101,19/10/2011,60,123676,11,0
308,15/1/1986,63,123677,11,0
310,12/7/2010,62,123678,11,0
103,25/9/2010,69,123679,11,0
107,2/9/2015,69,12368,11,0
101,11/12/2015,60,123684,11,0
104,6/7/2017,69,123685,11,0
302,22/4/1997,62,123686,11,0
103,11/6/2008,69,123687,11,0
305,12/10/1983,62,123689,11,0
103,8/6/2013,69,12369,51,1
305,16/3/2004,62,123691,11,0
107,20/8/2015,69,123693,11,0
301,10/1/2014,62,123694,11,0
301,28/2/2018,62,123695,11,0
313,24/5/2012,63,123696,11,1
104,23/2/2012,69,123697,11,0
303,28/1/2014,62,123698,11,0
301,31/3/1979,62,123700,11,0
306,18/4/2011,63,123701,11,0
103,11/12/2014,69,123702,11,0
105,2/1/2012,69,123704,11,0
311,14/10/1996,63,123705,11,0
104,28/12/1995,69,123706,11,0
311,10/3/2011,63,123707,11,0
309,18/10/2010,62,123708,11,0
107,8/11/2016,69,123709,11,0
301,26/2/2007,62,12371,11,0
304,23/1/2008,62,123711,11,0
107,4/3/2010,69,123712,11,0
309,14/2/2005,62,123714,11,0
103,4/12/2012,69,123715,11,0
302,9/10/2000,62,123716,11,0
103,16/2/2009,69,123718,11,1
305,9/6/2010,62,123719,11,1
310,1/2/2018,62,12372,11,0
101,10/5/2011,60,123720,11,0
101,4/3/1992,60,123721,11,0
101,29/3/2000,60,123723,11,0
310,26/12/2014,62,123724,11,0
101,16/12/1981,60,123725,11,0
313,4/4/1984,63,123726,11,1
104,20/4/2010,69,123728,11,0
310,12/6/1982,62,123729,11,0
304,31/8/2001,62,123733,11,0
101,12/11/1981,60,123734,11,0
313,21/9/2010,63,123735,11,0
101,20/12/2013,60,123736,11,0
101,16/12/1981,60,123740,11,0
104,9/2/2012,69,123742,11,1
104,17/8/2015,69,123743,11,0
309,25/11/2016,62,123744,11,0
310,11/1/2011,62,123745,11,0
101,19/5/2008,60,123746,11,0
103,28/12/2011,69,123747,11,0
301,9/2/1994,62,123749,12,0
101,24/2/2018,60,12375,11,0
311,12/8/1988,63,123751,11,0
101,24/1/2011,60,123752,11,0
103,17/3/2007,69,123753,11,0
304,4/9/2001,62,123754,11,0
101,10/9/2009,60,123755,11,0
306,29/12/1989,63,123757,11,0
107,10/2/2012,69,12376,11,0
107,24/5/2012,69,123760,11,0
303,29/10/2004,62,123761,11,0
311,22/8/2001,63,123763,11,0
101,4/2/2015,60,123767,11,0
301,30/10/2012,62,123768,11,0
309,22/12/1995,62,123769,12,0
303,21/12/1998,62,123770,11,0
305,10/12/1991,62,123772,11,0
107,21/10/2002,69,123774,11,0
399,21/4/2007,63,123775,11,0
310,20/8/2008,62,123776,11,0
107,28/8/2012,69,123777,11,0
101,7/12/2005,60,123778,11,0
103,3/5/2010,69,12378,11,0
311,18/11/1998,63,123781,11,0
304,13/3/2017,62,123782,11,0
104,20/2/2002,69,123783,11,0
311,19/6/2007,63,123784,11,0
302,3/12/1996,62,123785,11,0
304,8/11/1982,62,123786,11,0
101,3/1/2012,60,123787,11,0
311,15/6/2011,63,123788,11,0
301,15/2/2002,62,123789,11,0
302,9/5/2006,62,123790,11,0
303,22/2/2016,62,123792,11,0
103,11/10/2011,69,123793,11,0
104,12/10/1994,69,123795,11,0
306,26/4/2007,63,123798,11,0
301,8/1/1985,62,1238,11,0
304,12/12/1978,62,12380,11,0
103,4/12/2012,69,123800,11,0
101,23/5/2012,60,123801,11,0
101,6/3/1985,60,123802,11,0
311,23/6/2006,63,123804,11,0
312,30/11/1990,63,123806,11,0
303,21/9/2015,62,123809,11,0
107,3/11/2016,69,12381,11,0
101,9/9/1999,60,123810,11,0
107,3/12/2014,69,123811,11,0
310,11/3/2017,62,123812,11,0
107,19/5/2009,69,123813,11,0
103,25/3/1996,69,123814,11,0
399,12/1/1994,63,123815,11,0
306,7/1/2016,63,123816,11,0
311,10/12/2011,63,123817,11,0
301,22/5/1998,62,123818,11,0
302,23/7/1987,62,12382,11,0
303,6/3/2010,62,123821,11,1
371,16/5/1996,62,123822,11,1
306,23/5/2009,63,123823,11,0
104,24/11/2015,69,123824,11,0
104,10/11/1997,69,123825,11,0
311,13/7/1992,63,123826,11,0
101,16/10/2014,60,123827,11,0
311,7/10/2008,63,123828,11,0
106,11/5/2015,69,123829,11,1
107,24/7/2008,69,12383,11,0
101,18/4/2017,60,123830,11,0
103,2/5/2017,69,123831,11,0
103,31/5/2011,69,123833,11,0
101,17/5/2010,60,123834,11,0
101,20/6/1986,60,123836,11,1
312,24/5/2017,63,123837,11,0
107,13/8/2009,69,123838,11,0
101,17/11/2014,60,123839,11,0
104,6/5/2014,69,12384,11,0
101,6/7/1988,60,123841,11,0
206,1/8/2013,69,123842,11,0
311,21/12/1994,63,123843,11,0
104,8/7/2013,69,123844,11,0
304,8/6/2015,62,123845,11,0
105,10/9/1981,69,123846,11,0
101,29/6/2017,60,123848,11,0
101,22/11/1991,60,12385,11,0
101,8/5/2009,60,123850,11,1
305,28/4/2015,62,123852,11,0
306,27/10/1989,63,123854,11,0
107,5/12/2006,69,123856,11,0
301,16/1/2013,62,123857,11,0
104,28/1/1986,69,123859,11,0
311,18/6/2011,63,12386,11,0
101,21/7/2008,60,123860,11,0
101,27/2/2013,63,123861,11,0
105,14/1/2008,69,123862,11,0
311,1/9/2016,63,123864,11,0
301,18/9/1984,62,123865,11,0
101,16/7/2008,60,123867,11,0
101,30/7/2013,60,123868,11,0
371,30/12/2002,62,12387,11,0
301,18/12/2015,62,123871,11,0
310,29/10/2007,62,123872,11,0
303,21/9/1992,62,123873,11,0
101,15/7/1982,60,123874,11,0
301,27/10/2000,62,123875,11,0
304,9/4/2009,62,123876,11,0
372,12/11/1992,63,123877,11,0
313,22/12/1999,63,123880,11,0
101,25/1/2008,60,123881,11,0
107,25/2/2005,69,123884,11,0
107,20/5/2011,69,123888,11,0
107,19/4/2014,69,123889,11,0
101,9/1/2010,60,12389,11,0
306,26/12/1983,63,123890,11,0
104,27/9/1994,69,123892,11,0
311,30/11/2012,63,123893,11,0
104,13/7/2012,69,123894,11,1
312,23/9/2014,63,123897,11,0
101,28/12/2012,60,123899,11,0
306,26/9/1989,63,12390,11,0
101,16/2/2006,60,123902,11,0
304,15/2/2018,62,123903,11,0
107,28/3/2011,69,123905,11,0
304,12/6/1984,62,123906,11,0
303,16/3/2017,62,12391,11,0
306,28/4/2015,63,123910,11,0
310,17/6/1988,62,123911,11,0
311,25/10/2013,63,123913,11,0
104,17/3/2015,69,123915,11,0
311,30/9/2014,63,123916,11,0
302,15/7/1998,62,123917,11,0
101,31/12/2003,60,123918,11,0
310,28/11/1986,62,12392,11,0
301,29/8/2003,62,123920,11,0
101,18/5/2007,60,123922,11,0
312,12/1/2011,63,123923,11,0
303,21/3/1977,62,123924,11,0
101,28/2/1978,60,123925,11,0
311,2/3/2013,63,123926,11,0
101,16/7/2016,60,123927,11,0
303,22/12/2009,62,123929,11,0
107,13/9/2000,69,123930,11,0
304,5/9/2005,62,123934,11,0
101,8/2/2016,60,123936,11,0
311,29/11/2018,63,123937,11,0
103,13/6/2016,69,123940,11,0
304,15/11/2010,62,123941,11,0
308,2/6/2014,63,123942,11,0
101,21/6/2002,60,123944,11,0
103,19/7/2017,69,123945,11,0
306,22/4/1977,63,123947,11,0
305,17/9/2008,62,123948,11,0
311,21/6/1995,63,123949,11,0
306,4/2/1983,63,12395,11,0
313,5/6/2015,63,123951,11,0
307,28/10/2013,62,123952,11,0
101,25/6/2012,60,123954,11,0
305,28/2/1978,62,123956,11,1
104,22/5/1996,69,123958,11,0
305,28/7/2006,62,123959,11,0
101,9/11/1989,60,12396,11,1
310,20/12/2013,62,123960,11,0
104,13/5/1994,69,123962,11,0
312,19/11/2013,63,123963,11,0
303,28/12/1987,62,123964,11,0
107,11/3/2014,69,123966,11,0
311,28/2/2002,63,123967,11,1
301,24/3/2008,62,123968,11,0
101,8/3/2017,60,123969,11,0
104,16/11/2015,69,123973,11,0
302,15/1/2008,62,123976,11,0
101,4/7/2013,60,123978,11,0
101,12/5/2012,63,123979,11,0
304,19/5/2003,62,12398,11,0
312,22/1/2013,63,123980,11,0
301,29/11/2017,62,123982,11,0
104,4/7/2013,69,123983,11,0
103,11/7/2008,69,123984,11,0
303,28/10/2013,62,123986,11,0
101,10/11/2006,60,123987,11,0
101,30/9/2002,60,123988,11,0
101,13/7/2007,60,123990,11,0
311,18/5/2011,63,123992,11,0
101,30/12/2009,60,123993,11,0
101,3/11/2016,60,123994,11,0
101,31/8/2010,60,123996,11,0
101,12/12/1978,60,123998,11,0
301,11/12/1995,62,124,11,0
307,4/9/1987,62,12400,11,0
104,8/2/2018,69,124000,11,0
311,20/11/2006,63,124003,11,0
107,15/3/2008,69,124004,11,1
301,13/3/1986,62,124006,11,0
101,27/4/2009,60,124007,11,0
306,28/5/2015,63,124008,11,0
104,28/8/2015,69,124009,12,0
101,15/7/1982,60,12401,11,0
101,15/3/2018,60,124010,11,0
101,31/1/1985,60,124011,11,0
107,21/12/2010,69,124012,11,0
306,23/6/2006,63,124013,11,0
310,19/4/2017,62,124014,11,0
372,20/11/1997,63,124016,11,0
101,18/9/1992,60,124017,11,0
101,2/12/2011,60,12402,11,0
104,22/8/2015,69,124020,11,0
311,5/9/2011,63,124021,11,0
307,29/1/1999,62,124023,11,0
301,1/2/2017,62,124024,11,0
310,20/11/1997,62,124025,11,0
309,5/12/2007,62,124026,11,0
301,22/4/2017,62,124027,11,0
101,20/12/2001,60,124029,11,0
101,8/7/2002,60,124030,11,0
304,19/8/2009,62,124032,11,0
101,5/3/2015,60,124033,11,0
312,27/5/2005,63,124034,11,0
311,11/5/1999,63,124036,11,0
311,30/9/1988,63,124037,11,0
101,27/9/1991,60,124039,12,0
303,10/6/1981,62,12404,11,0
305,24/8/2017,62,124040,11,0
308,7/10/2008,63,124042,11,0
101,9/5/1986,60,124044,11,0
101,20/8/2002,60,124046,11,0
105,9/10/1996,69,124048,11,0
104,26/8/1996,69,124049,11,0
107,16/3/2017,69,12405,11,0
301,5/10/1982,62,124050,11,0
312,30/10/2015,63,124051,11,0
104,4/7/2002,69,124052,11,0
104,28/12/1995,69,124054,11,0
101,31/12/2005,60,124055,11,0
305,27/12/1993,62,124057,11,0
379,27/6/2000,63,124059,11,0
101,19/11/1993,60,12406,11,0
311,30/3/2000,63,124060,11,0
103,30/10/1995,69,124062,11,0
104,22/2/2001,69,124063,11,0
104,24/3/2010,69,124066,11,0
301,13/10/1980,62,124068,11,0
302,7/9/1977,62,124069,11,0
311,8/2/2012,63,12407,11,0
371,8/3/2004,62,124070,11,0
104,12/5/1998,69,124072,11,0
103,17/5/2012,69,124073,11,0
306,5/9/2011,63,124074,11,1
311,22/2/1991,63,124075,11,0
101,16/12/2011,60,124076,11,0
371,1/1/1998,62,124077,11,0
313,6/2/2010,63,124080,11,0
103,29/5/2002,69,124081,11,0
103,29/1/2014,69,124082,11,0
103,8/1/2018,69,124085,11,0
306,24/11/2014,63,124086,11,0
104,11/12/2006,69,124087,11,0
101,27/3/2002,60,124088,12,0
104,6/12/2006,69,124089,11,0
104,19/3/1992,69,124090,11,0
309,27/1/2009,62,124092,11,0
301,20/9/2002,62,124093,11,0
310,30/5/1990,62,124095,11,0
311,25/9/1996,63,124097,11,0
311,23/6/2018,63,124098,11,0
379,21/1/2013,63,124099,11,0
101,29/11/1977,60,1241,11,0
372,30/1/2010,63,124100,11,0
311,31/12/1996,63,124101,11,1
301,14/10/2014,62,124102,11,0
101,11/5/1977,60,124104,11,0
305,30/4/2015,62,124105,11,0
101,28/10/1991,60,124109,11,0
302,30/12/1995,62,12411,11,0
101,28/11/2014,60,124111,11,0
306,24/4/1982,63,124112,11,0
103,3/12/2014,69,124114,11,0
104,20/2/2014,69,124115,11,0
103,25/5/2012,69,124116,11,0
101,7/4/2009,60,124117,11,0
101,31/12/1995,60,124118,11,0
101,11/3/2013,60,124119,11,0
101,31/8/2016,60,124120,11,0
101,30/12/2002,60,124121,11,0
301,2/3/2019,62,124123,11,0
101,19/5/1998,60,124124,11,0
311,29/8/2014,63,124127,11,0
302,16/10/2008,62,124135,11,0
101,6/6/2009,60,124136,11,0
301,25/2/2013,62,124137,11,0
107,4/12/2013,69,124138,11,0
101,27/4/2001,60,124139,11,0
301,23/10/1985,62,12414,11,0
101,4/6/1993,60,124140,11,0
101,30/12/2013,60,124141,11,0
104,3/6/2014,69,124142,11,0
107,22/2/2010,69,124144,11,0
105,24/6/2016,69,124148,11,0
101,3/7/2007,60,124149,11,0
310,16/10/2003,62,12415,11,0
107,5/4/1978,69,124150,11,0
313,8/10/2010,63,124152,11,0
372,11/7/1986,63,124153,11,0
303,25/9/2013,62,124154,11,0
101,23/10/1985,60,124155,11,0
101,17/12/2010,60,124156,11,0
311,28/9/2004,63,124157,11,0
101,1/4/1982,60,124158,11,0
104,13/11/1995,69,124159,11,0
302,17/5/2000,62,12416,11,0
104,24/3/2009,69,124161,11,0
101,18/5/2004,60,124162,11,1
311,18/1/2010,63,124163,11,0
106,1/3/2007,69,124165,11,1
306,11/1/2010,63,124166,11,0
104,17/11/2009,69,124168,11,0
303,14/12/2015,62,12417,11,0
101,15/4/1996,60,124171,11,1
104,29/11/2013,69,124172,11,0
305,13/5/2002,62,124173,11,0
307,12/3/2008,62,124174,11,0
101,10/8/1987,60,124175,11,0
101,4/10/2006,60,124177,11,0
101,22/10/1999,60,124178,11,0
101,30/3/2001,60,124179,11,0
101,22/7/2008,60,12418,11,0
311,8/12/1994,63,124181,11,0
311,6/9/2000,63,124182,11,0
371,3/2/2018,62,124183,11,0
301,25/12/2008,62,124184,11,0
107,12/7/2017,69,124189,11,0
101,23/6/1995,60,12419,11,0
104,22/11/2013,69,124190,11,0
101,15/9/2009,60,124191,11,0
303,27/10/1989,62,124192,11,0
309,7/6/2010,62,124193,11,0
101,30/6/2010,60,124194,11,0
101,20/5/2013,60,124195,11,0
306,19/5/2017,63,124196,11,0
101,22/11/2004,60,124197,11,0
307,26/4/1980,62,124198,11,1
101,7/4/1981,60,124199,11,0
101,26/12/2000,60,1242,11,0
301,10/10/2003,62,12420,11,0
104,25/6/2008,69,124200,11,0
305,11/8/2011,62,124201,11,0
301,7/9/1994,62,124204,11,0
101,29/9/1998,60,124206,11,0
311,21/8/1989,63,124210,11,0
304,23/5/1989,62,124211,11,0
302,20/2/2006,62,124212,11,0
311,6/6/2012,63,124213,11,0
305,8/11/2016,62,124214,11,0
310,19/11/2009,62,124215,11,0
107,4/4/2017,69,124216,11,0
311,20/7/2000,63,124217,11,0
103,18/5/2017,69,124218,11,0
309,17/2/1984,62,124220,11,0
101,8/5/1990,60,124221,11,0
101,14/7/2011,60,124222,11,0
104,12/5/1998,69,124224,12,0
312,7/5/2002,63,124226,11,0
103,3/7/2017,69,124228,11,0
303,23/11/1998,62,12423,11,0
310,21/2/2015,62,124230,11,0
101,26/3/2008,60,124231,11,0
101,18/4/2017,60,124233,11,0
104,12/9/2011,69,124236,11,0
303,16/9/2010,62,124237,11,0
312,2/9/1980,63,124238,11,1
309,24/2/2003,62,124239,11,0
303,29/9/2014,62,12424,11,0
101,5/4/1980,60,124241,11,0
101,20/12/2001,60,124244,11,0
307,11/5/2015,62,124245,11,0
310,5/9/2013,62,124246,11,0
311,7/10/2013,63,124247,11,0
101,16/7/2002,63,124248,11,0
307,23/12/2016,62,12425,11,0
301,4/4/2013,62,124250,11,0
301,6/12/1991,62,124254,11,0
306,18/6/2009,63,124255,11,0
101,10/1/2017,60,124256,11,1
103,14/8/2006,69,124257,11,0
101,6/11/1990,60,124258,11,0
101,28/11/2017,60,12426,11,0
101,15/12/2010,60,124260,51,0
312,28/12/1986,63,124263,11,0
101,15/6/2015,60,124264,11,0
303,28/9/2015,62,124265,11,0
312,9/12/2010,63,124266,11,0
